,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,sqft_living15,sqft_lot15,grade_num,bed_bath_ratio,mean_price,id,zip_city,Waterfront
2418,754800.0,2.0,2.5,2770.0,7781.0,2.0,2770.0,1870.0,5984.0,8.0,0.8,540296.5735055795,8682281710,0,0
2419,525000.0,4.0,2.5,2303.0,16801.0,2.0,2303.0,2080.0,14013.0,8.0,1.6,540296.5735055795,1383500070,0,0
2420,562000.0,3.0,1.75,1600.0,10530.0,1.0,1600.0,2590.0,8274.0,8.0,1.7142857142857142,540296.5735055795,6744700181,1,0
2421,575000.0,4.0,1.75,1280.0,6060.0,1.0,860.0,1490.0,4680.0,7.0,2.2857142857142856,540296.5735055795,6728700075,1,0
2422,808900.0,5.0,2.5,2900.0,5901.0,2.0,2900.0,3200.0,5775.0,9.0,2.0,540296.5735055795,3630180240,0,0
2423,992000.0,3.0,2.25,2950.0,15207.0,1.0,2070.0,2950.0,22000.0,10.0,1.3333333333333333,540296.5735055795,2162000160,0,0
2424,335000.0,3.0,2.5,1700.0,6698.0,2.0,1700.0,2190.0,7346.0,7.0,1.2,540296.5735055795,705700140,0,0
2425,473000.0,3.0,2.75,1050.0,7200.0,1.0,1050.0,1860.0,9000.0,7.0,1.0909090909090908,540296.5735055795,9423400193,1,0
2426,350000.0,4.0,2.75,2990.0,11210.0,1.0,1880.0,2790.0,9858.0,8.0,1.4545454545454546,540296.5735055795,5137200140,0,0
2427,1600000.0,5.0,2.5,3100.0,5374.0,2.5,3100.0,2180.0,5800.0,9.0,2.0,540296.5735055795,5026900160,1,0
2428,305500.0,3.0,1.0,1240.0,6090.0,1.0,1240.0,1550.0,9096.0,7.0,3.0,540296.5735055795,4024101052,1,0
2430,233000.0,2.0,2.25,850.0,1656.0,2.0,850.0,850.0,1312.0,8.0,0.8888888888888888,540296.5735055795,6300000693,1,0
2431,490000.0,3.0,1.75,1540.0,9000.0,1.0,1540.0,1710.0,7488.0,8.0,1.7142857142857142,540296.5735055795,6413100270,1,0
2432,445000.0,4.0,2.5,2280.0,42077.0,2.0,2280.0,2280.0,36236.0,8.0,1.6,540296.5735055795,7215420160,0,0
2433,355000.0,3.0,2.25,2550.0,9674.0,1.0,1850.0,2240.0,9674.0,7.0,1.3333333333333333,540296.5735055795,7878400135,1,0
2434,360000.0,2.0,2.0,1770.0,7607.0,1.0,1770.0,2090.0,7109.0,8.0,1.0,540296.5735055795,2597710070,0,0
2435,737500.0,3.0,1.75,2320.0,10900.0,2.0,2320.0,1610.0,5800.0,7.0,1.7142857142857142,540296.5735055795,9244900248,0,0
2436,985000.0,3.0,3.5,2600.0,11920.0,2.0,2600.0,2430.0,10050.0,8.0,0.8571428571428571,540296.5735055795,824059277,0,0
2437,349950.0,2.0,3.25,1570.0,2031.0,2.0,1310.0,1570.0,2039.0,8.0,0.6153846153846154,540296.5735055795,3278601940,1,0
2438,520000.0,4.0,2.5,3060.0,7161.0,2.0,2860.0,2950.0,6822.0,8.0,1.6,540296.5735055795,7853250160,0,0
2439,355950.0,4.0,2.5,1960.0,8540.0,1.0,1220.0,1910.0,9120.0,7.0,1.6,540296.5735055795,1163100070,1,0
2440,485000.0,5.0,2.5,3270.0,6129.0,2.0,3270.0,2980.0,5928.0,9.0,2.0,540296.5735055795,8106300510,0,0
2441,143000.0,3.0,1.0,1090.0,3315.0,1.0,1090.0,960.0,3120.0,6.0,3.0,540296.5735055795,4239400960,0,0
2443,355000.0,3.0,1.0,940.0,8512.0,1.0,940.0,1060.0,8512.0,7.0,3.0,540296.5735055795,3893100327,0,0
2444,1130000.0,5.0,3.5,3880.0,13885.0,2.0,2540.0,3690.0,13885.0,9.0,1.4285714285714286,540296.5735055795,7856640560,0,0
2445,200000.0,5.0,1.75,1770.0,15525.0,1.0,1770.0,1370.0,10395.0,7.0,2.857142857142857,540296.5735055795,7206900075,0,0
2447,1600000.0,3.0,2.5,3160.0,12824.0,1.0,1820.0,3390.0,11985.0,9.0,1.2,540296.5735055795,4389200796,0,0
2448,409900.0,2.0,2.5,1590.0,1845.0,2.0,1590.0,2320.0,3174.0,9.0,0.8,540296.5735055795,7436300160,0,0
2450,740000.0,5.0,3.0,3655.0,51836.0,1.0,2174.0,2530.0,8606.0,8.0,1.6666666666666667,540296.5735055795,2425059074,0,0
2451,306000.0,4.0,2.5,2490.0,8124.0,2.0,2490.0,2760.0,6300.0,7.0,1.6,540296.5735055795,2111010340,0,0
2452,381000.0,3.0,2.5,1470.0,3999.0,2.0,1470.0,1960.0,4444.0,7.0,1.2,540296.5735055795,7852150140,0,0
2453,1220000.0,3.0,3.25,3960.0,6132.0,2.0,2600.0,2730.0,5221.0,10.0,0.9230769230769231,540296.5735055795,1370800830,1,0
2454,1050000.0,3.0,3.5,3190.0,29982.0,1.0,2630.0,2600.0,19878.0,8.0,0.8571428571428571,540296.5735055795,7632400400,0,0
2455,408000.0,2.0,1.0,810.0,7440.0,1.0,810.0,830.0,7500.0,6.0,2.0,540296.5735055795,5220300140,1,0
2456,739900.0,5.0,2.5,2980.0,5377.0,2.0,2980.0,3150.0,6593.0,9.0,2.0,540296.5735055795,2568200140,0,0
2457,674250.0,4.0,2.5,2780.0,35000.0,1.0,2780.0,2740.0,35072.0,9.0,1.6,540296.5735055795,1137300340,0,0
2458,438400.0,2.0,1.0,1340.0,8100.0,1.0,1340.0,1700.0,8100.0,7.0,2.0,540296.5735055795,7640400106,1,0
2460,703000.0,3.0,2.0,1360.0,5980.0,1.5,1360.0,1520.0,4440.0,8.0,1.5,540296.5735055795,9274200990,0,0
2461,262000.0,3.0,1.75,1320.0,6530.0,1.0,1320.0,1620.0,6817.0,7.0,1.7142857142857142,540296.5735055795,5028600550,0,0
2462,353000.0,3.0,2.0,1210.0,14499.0,1.0,1210.0,1570.0,15360.0,7.0,1.5,540296.5735055795,1471630160,0,0
2463,500000.0,4.0,2.5,1940.0,7607.0,2.0,1940.0,2250.0,7600.0,8.0,1.6,540296.5735055795,9430110030,0,0
2464,1280000.0,4.0,2.5,3160.0,4620.0,1.5,2020.0,2790.0,5308.0,9.0,1.6,540296.5735055795,9275700016,0,0
2465,332000.0,4.0,2.5,1980.0,6566.0,2.0,1980.0,2590.0,6999.0,8.0,1.6,540296.5735055795,6654700240,0,0
2466,824000.0,4.0,2.5,2320.0,14240.0,1.0,1620.0,2810.0,13200.0,9.0,1.6,540296.5735055795,8563080270,0,0
2467,290000.0,4.0,2.0,1660.0,4788.0,1.0,1660.0,1150.0,5000.0,7.0,2.0,540296.5735055795,7548300326,1,0
2468,700000.0,3.0,2.5,1660.0,1545.0,2.0,1400.0,1820.0,2570.0,9.0,1.2,540296.5735055795,5457300696,1,0
2469,550000.0,2.0,1.0,1080.0,3420.0,1.0,780.0,1380.0,3656.0,7.0,2.0,540296.5735055795,1175001125,1,0
2470,549000.0,2.0,1.0,1510.0,11165.0,1.5,1510.0,2210.0,8851.0,7.0,2.0,540296.5735055795,3034200197,1,0
2472,858000.0,4.0,2.25,3070.0,13720.0,2.0,3070.0,3010.0,9657.0,9.0,1.7777777777777777,540296.5735055795,9346700270,0,0
2473,345000.0,2.0,1.0,970.0,10423.0,1.0,970.0,1200.0,7857.0,7.0,2.0,540296.5735055795,6414600260,1,0
2474,340000.0,4.0,1.75,2140.0,11651.0,2.5,2140.0,2030.0,10978.0,8.0,2.2857142857142856,540296.5735055795,2620069195,0,0
2475,1220000.0,4.0,2.25,2570.0,9600.0,2.5,2570.0,2570.0,13200.0,9.0,1.7777777777777777,540296.5735055795,1300301840,0,0
2476,275000.0,3.0,2.25,1260.0,1488.0,3.0,1260.0,1190.0,1095.0,7.0,1.3333333333333333,540296.5735055795,4358700186,1,0
2477,405000.0,3.0,1.0,1220.0,7771.0,1.0,1220.0,1420.0,7674.0,7.0,3.0,540296.5735055795,259600560,0,0
2478,432500.0,3.0,2.0,1720.0,8145.0,2.0,1720.0,1400.0,8138.0,7.0,1.5,540296.5735055795,2634500070,1,0
2480,679000.0,4.0,1.5,1420.0,4923.0,1.5,1420.0,1470.0,4923.0,8.0,2.6666666666666665,540296.5735055795,4459800070,1,0
2481,543000.0,4.0,2.5,2060.0,8451.0,2.0,2060.0,2060.0,9460.0,8.0,1.6,540296.5735055795,3034200370,1,0
2482,294000.0,3.0,1.0,1320.0,9520.0,1.0,990.0,1460.0,10610.0,7.0,3.0,540296.5735055795,7887200390,1,0
2483,340500.0,3.0,1.75,1810.0,10463.0,1.0,1810.0,1620.0,8551.0,7.0,1.7142857142857142,540296.5735055795,2473390710,0,0
2484,1010000.0,4.0,2.5,2980.0,16263.0,2.0,2980.0,2730.0,10018.0,9.0,1.6,540296.5735055795,2600140370,0,0
2485,335000.0,2.0,2.0,1350.0,2560.0,1.0,1350.0,1790.0,2560.0,8.0,1.0,540296.5735055795,7525100520,0,0
2486,425000.0,3.0,2.0,1540.0,8011.0,1.0,1540.0,1630.0,7141.0,7.0,1.5,540296.5735055795,6204200560,0,0
2487,353000.0,3.0,2.5,2510.0,9240.0,2.0,2510.0,2690.0,9240.0,8.0,1.2,540296.5735055795,5416100160,0,0
2488,540000.0,3.0,2.5,1670.0,5146.0,2.0,1670.0,1940.0,5146.0,8.0,1.2,540296.5735055795,3905040070,0,0
2489,640000.0,5.0,3.5,3690.0,11928.0,2.0,2540.0,2640.0,11928.0,9.0,1.4285714285714286,540296.5735055795,8562900520,0,0
2490,339950.0,3.0,1.0,1320.0,11457.0,1.0,1320.0,1900.0,9800.0,8.0,3.0,540296.5735055795,4027701182,0,0
2491,195000.0,3.0,1.75,1510.0,8400.0,1.0,980.0,1500.0,10125.0,7.0,1.7142857142857142,540296.5735055795,9407110710,0,0
2492,322000.0,3.0,1.75,1510.0,8400.0,1.0,980.0,1500.0,10125.0,7.0,1.7142857142857142,540296.5735055795,9407110710,0,0
2493,660000.0,4.0,1.75,1870.0,10450.0,1.0,1620.0,2060.0,10450.0,8.0,2.2857142857142856,540296.5735055795,5160300030,0,0
2494,280000.0,6.0,3.0,2400.0,9373.0,2.0,2400.0,2060.0,7316.0,7.0,2.0,540296.5735055795,1000102,0,0
2495,300000.0,6.0,3.0,2400.0,9373.0,2.0,2400.0,2060.0,7316.0,7.0,2.0,540296.5735055795,1000102,0,0
2496,207500.0,3.0,1.0,1170.0,8816.0,1.0,1170.0,1200.0,9108.0,6.0,3.0,540296.5735055795,8945300200,0,0
2497,195000.0,3.0,1.5,1190.0,8726.0,1.0,1190.0,1390.0,8741.0,7.0,2.0,540296.5735055795,7796600070,1,0
2498,700000.0,3.0,2.0,2080.0,3880.0,1.0,1160.0,1330.0,3880.0,7.0,1.5,540296.5735055795,4443800765,1,0
2499,560000.0,4.0,1.75,2150.0,8555.0,1.0,1460.0,1480.0,7405.0,7.0,2.2857142857142856,540296.5735055795,3298720030,1,0
2500,260000.0,3.0,1.75,1580.0,7344.0,1.0,1580.0,1580.0,6207.0,7.0,1.7142857142857142,540296.5735055795,1781500435,1,0
2501,575000.0,3.0,1.75,1580.0,7344.0,1.0,1580.0,1580.0,6207.0,7.0,1.7142857142857142,540296.5735055795,1781500435,1,0
2502,475000.0,3.0,2.5,2370.0,3239.0,2.0,1950.0,2520.0,3431.0,8.0,1.2,540296.5735055795,6979970140,0,0
2503,285000.0,3.0,1.75,1840.0,8601.0,1.0,920.0,1390.0,7452.0,7.0,1.7142857142857142,540296.5735055795,1005000036,1,0
2504,753888.0,4.0,2.5,2660.0,5500.0,2.0,2660.0,3620.0,5500.0,9.0,1.6,540296.5735055795,3629921160,0,0
2505,650000.0,3.0,2.5,2190.0,3600.0,2.0,2190.0,2300.0,3600.0,9.0,1.2,540296.5735055795,3629910370,0,0
2506,620000.0,3.0,2.25,1660.0,3478.0,1.5,1100.0,1610.0,3478.0,7.0,1.3333333333333333,540296.5735055795,5200100105,1,0
2507,526000.0,3.0,1.75,1780.0,37801.0,1.0,1300.0,2380.0,47480.0,7.0,1.7142857142857142,540296.5735055795,1024069159,0,0
2508,155000.0,2.0,1.0,700.0,5200.0,1.0,700.0,1030.0,5200.0,6.0,2.0,540296.5735055795,418000310,0,0
2509,342000.0,4.0,2.0,1570.0,11200.0,1.0,1120.0,1570.0,11200.0,7.0,2.0,540296.5735055795,765000060,0,0
2512,608000.0,4.0,2.5,2690.0,4736.0,2.0,2690.0,2690.0,4791.0,7.0,1.6,540296.5735055795,7202270830,0,0
2513,179900.0,2.0,1.0,680.0,6400.0,1.0,680.0,1240.0,7800.0,6.0,2.0,540296.5735055795,133000070,0,0
2514,1250000.0,6.0,3.25,3750.0,14150.0,2.0,2750.0,2140.0,7968.0,9.0,1.8461538461538463,540296.5735055795,2818600060,1,0
2515,166000.0,3.0,1.0,1010.0,11675.0,1.0,1010.0,1370.0,10042.0,7.0,3.0,540296.5735055795,6082400083,0,0
2516,462000.0,3.0,1.5,1710.0,4500.0,1.5,1410.0,1860.0,6000.0,8.0,2.0,540296.5735055795,9412900045,1,0
2517,545000.0,4.0,2.5,2090.0,6023.0,2.0,2090.0,2090.0,6023.0,8.0,1.6,540296.5735055795,3905030140,0,0
2518,415000.0,3.0,1.0,1560.0,4500.0,1.5,1560.0,1660.0,4500.0,7.0,3.0,540296.5735055795,7228501580,1,0
2519,269000.0,3.0,2.5,1560.0,4200.0,2.0,1560.0,1560.0,4200.0,7.0,1.2,540296.5735055795,6679000390,0,0
2520,356500.0,4.0,2.5,2570.0,11473.0,2.0,2570.0,2430.0,5997.0,8.0,1.6,540296.5735055795,1822500160,0,0
2521,225000.0,3.0,1.0,1010.0,7633.0,1.0,1010.0,1190.0,8386.0,6.0,3.0,540296.5735055795,6889000060,0,0
2522,175000.0,2.0,1.0,1020.0,5130.0,1.0,1020.0,1200.0,6497.0,6.0,2.0,540296.5735055795,835000055,0,0
2523,549000.0,5.0,2.5,1710.0,9720.0,2.0,1710.0,2270.0,9672.0,8.0,2.0,540296.5735055795,7811210320,0,0
2524,535000.0,3.0,2.75,2300.0,12197.0,2.0,2300.0,1710.0,11220.0,8.0,1.0909090909090908,540296.5735055795,3123049320,0,0
2525,627000.0,4.0,2.25,1990.0,7712.0,1.0,1210.0,1720.0,7393.0,8.0,1.7777777777777777,540296.5735055795,4123400320,0,0
2526,565000.0,3.0,2.0,2730.0,15677.0,2.5,2730.0,2040.0,12209.0,9.0,1.5,540296.5735055795,4477000270,0,0
2527,392450.0,4.0,2.0,2195.0,2681.0,1.0,1060.0,1710.0,1280.0,7.0,2.0,540296.5735055795,3126049094,1,0
2528,509000.0,2.0,2.0,1560.0,4675.0,1.0,1560.0,1870.0,6361.0,8.0,1.0,540296.5735055795,8682282180,0,0
2529,340000.0,3.0,2.5,1400.0,4800.0,1.0,1200.0,1440.0,3840.0,7.0,1.2,540296.5735055795,1232000810,1,0
2530,537000.0,3.0,2.5,1400.0,4800.0,1.0,1200.0,1440.0,3840.0,7.0,1.2,540296.5735055795,1232000810,1,0
2531,865000.0,4.0,3.0,3690.0,9892.0,2.0,3690.0,3430.0,11294.0,10.0,1.3333333333333333,540296.5735055795,8691330310,0,0
2532,358000.0,2.0,1.0,1140.0,8340.0,1.0,1140.0,1030.0,8149.0,7.0,2.0,540296.5735055795,3996900295,1,0
2533,595000.0,4.0,2.25,1920.0,3225.0,1.5,1300.0,1960.0,3750.0,7.0,1.7777777777777777,540296.5735055795,117000003,0,0
2534,661000.0,4.0,2.5,2496.0,8058.0,2.0,2496.0,2496.0,7757.0,9.0,1.6,540296.5735055795,1471590060,0,0
2535,419950.0,3.0,2.25,2280.0,8500.0,1.0,1680.0,1890.0,7700.0,7.0,1.3333333333333333,540296.5735055795,2558650200,0,0
2536,490000.0,4.0,3.5,3200.0,6420.0,2.0,3200.0,3200.0,6291.0,9.0,1.1428571428571428,540296.5735055795,5104531580,0,0
2537,525000.0,2.0,1.0,880.0,4000.0,1.0,880.0,1310.0,4000.0,7.0,2.0,540296.5735055795,6021503570,1,0
2538,350000.0,3.0,2.0,1320.0,1298.0,3.0,1320.0,1380.0,1503.0,7.0,1.5,540296.5735055795,1862400517,1,0
2539,552500.0,3.0,2.5,2450.0,3582.0,2.0,2450.0,2490.0,5449.0,9.0,1.2,540296.5735055795,2738650030,0,0
2540,210000.0,3.0,1.0,1040.0,8970.0,1.0,1040.0,1040.0,8450.0,6.0,3.0,540296.5735055795,5560000710,0,0
2541,390000.0,3.0,2.5,2480.0,53250.0,2.0,2480.0,2510.0,36549.0,9.0,1.2,540296.5735055795,7215410320,0,0
2542,336800.0,5.0,1.75,1830.0,16650.0,1.5,1610.0,1790.0,12743.0,7.0,2.857142857142857,540296.5735055795,3971700510,1,0
2543,465000.0,3.0,2.5,1440.0,4473.0,2.0,1440.0,1650.0,3322.0,7.0,1.2,540296.5735055795,7202330270,0,0
2544,299900.0,4.0,2.5,1580.0,3632.0,2.0,1580.0,1950.0,3800.0,7.0,1.6,540296.5735055795,9542830160,0,0
2545,715000.0,3.0,3.25,3230.0,5000.0,2.0,3230.0,2670.0,3977.0,9.0,0.9230769230769231,540296.5735055795,3630120960,0,0
2546,235000.0,4.0,2.5,1810.0,39639.0,1.0,1230.0,1810.0,44866.0,7.0,1.6,540296.5735055795,3622059155,0,0
2547,276000.0,3.0,2.5,2495.0,4400.0,2.0,2495.0,2434.0,4400.0,8.0,1.2,540296.5735055795,1687000240,0,0
2548,265000.0,4.0,1.5,1740.0,12728.0,1.0,1180.0,1830.0,11125.0,7.0,2.6666666666666665,540296.5735055795,4322300340,0,0
2549,425000.0,3.0,1.75,1680.0,3000.0,1.0,840.0,1540.0,3700.0,6.0,1.7142857142857142,540296.5735055795,3797000830,1,0
2550,313000.0,4.0,2.5,2460.0,10320.0,2.0,2460.0,2210.0,9024.0,8.0,1.6,540296.5735055795,4137060270,0,0
2551,715000.0,3.0,2.5,3050.0,6000.0,1.0,1720.0,2340.0,7200.0,8.0,1.2,540296.5735055795,7277100640,1,0
2552,265000.0,3.0,2.25,1630.0,10969.0,2.0,1630.0,1410.0,7920.0,7.0,1.3333333333333333,540296.5735055795,1312920060,0,0
2553,646000.0,3.0,2.75,2460.0,6413.0,2.0,2460.0,2440.0,6092.0,9.0,1.0909090909090908,540296.5735055795,1472330030,0,0
2554,175000.0,3.0,1.0,1030.0,6600.0,1.0,1030.0,1220.0,9040.0,7.0,3.0,540296.5735055795,2973800030,1,0
2555,649000.0,3.0,2.5,3410.0,13809.0,1.0,2450.0,3410.0,14245.0,10.0,1.2,540296.5735055795,5152920070,0,0
2556,785000.0,3.0,2.75,2310.0,5200.0,1.0,1520.0,2310.0,5200.0,7.0,1.0909090909090908,540296.5735055795,2021200058,1,0
2557,890000.0,4.0,2.75,2610.0,4400.0,1.0,1260.0,1770.0,4400.0,8.0,1.4545454545454546,540296.5735055795,9828202255,1,0
2558,612000.0,3.0,3.0,2330.0,10327.0,1.0,2330.0,2200.0,4629.0,9.0,1.0,540296.5735055795,2126059276,0,0
2559,330000.0,4.0,2.5,2980.0,5674.0,2.0,2980.0,2610.0,5495.0,8.0,1.6,540296.5735055795,7796450340,0,0
2560,493000.0,3.0,2.25,1790.0,11393.0,1.0,1790.0,2290.0,11894.0,8.0,1.3333333333333333,540296.5735055795,1449000260,0,0
2561,1600000.0,4.0,2.25,2940.0,5735.0,1.0,1470.0,2230.0,5659.0,9.0,1.7777777777777777,540296.5735055795,8722100570,1,0
2562,1620000.0,4.0,3.0,3900.0,9750.0,1.0,2520.0,3410.0,9450.0,10.0,1.3333333333333333,540296.5735055795,7856400240,0,0
2564,499000.0,3.0,2.5,1750.0,2150.0,2.5,1230.0,1410.0,3300.0,7.0,1.2,540296.5735055795,3037200060,1,0
2565,603500.0,6.0,2.75,2660.0,8400.0,1.0,1550.0,2280.0,8400.0,8.0,2.1818181818181817,540296.5735055795,6071700160,0,0
2566,530000.0,2.0,1.5,1580.0,3680.0,1.0,1280.0,1730.0,3680.0,8.0,1.3333333333333333,540296.5735055795,7645900055,1,0
2567,895000.0,5.0,2.5,2350.0,14197.0,1.0,1220.0,2470.0,11629.0,8.0,2.0,540296.5735055795,292000070,0,0
2568,267345.0,4.0,2.25,2510.0,8165.0,1.0,1610.0,1940.0,8250.0,7.0,1.7777777777777777,540296.5735055795,9510900710,0,0
2569,275000.0,3.0,2.5,1480.0,15639.0,2.0,1480.0,1480.0,16454.0,8.0,1.2,540296.5735055795,1471620240,0,0
2571,455000.0,3.0,2.25,1470.0,4653.0,2.0,1470.0,1560.0,4119.0,7.0,1.3333333333333333,540296.5735055795,3904901670,0,0
2572,630000.0,3.0,1.75,1540.0,6930.0,1.0,1250.0,1760.0,6930.0,7.0,1.7142857142857142,540296.5735055795,8927600070,0,0
2573,690000.0,3.0,2.5,2820.0,5001.0,2.0,2820.0,2660.0,5001.0,9.0,1.2,540296.5735055795,3629970240,0,0
2574,212000.0,4.0,1.75,1250.0,12705.0,1.0,1250.0,1390.0,8550.0,7.0,2.2857142857142856,540296.5735055795,1099610260,0,0
2575,231500.0,4.0,2.25,2080.0,7526.0,1.0,1280.0,1200.0,7500.0,7.0,1.7777777777777777,540296.5735055795,5420300270,0,0
2578,482000.0,4.0,2.5,2710.0,35868.0,2.0,2710.0,2780.0,36224.0,9.0,1.6,540296.5735055795,2591720070,0,0
2579,695000.0,2.0,1.0,1140.0,3990.0,1.0,1140.0,1800.0,5700.0,7.0,2.0,540296.5735055795,9178600055,1,0
2581,675000.0,3.0,1.75,1710.0,5913.0,1.0,1120.0,2920.0,5922.0,8.0,1.7142857142857142,540296.5735055795,5040800060,1,0
2582,387000.0,3.0,1.5,1340.0,6500.0,1.0,1340.0,1620.0,7107.0,7.0,2.0,540296.5735055795,1437900350,0,0
2583,347500.0,4.0,2.75,2290.0,7000.0,2.0,2290.0,2000.0,7200.0,8.0,1.4545454545454546,540296.5735055795,1328300810,0,0
2584,385000.0,3.0,2.0,1860.0,7400.0,1.0,930.0,1640.0,8461.0,8.0,1.5,540296.5735055795,3990200125,0,0
2585,265000.0,3.0,1.0,1080.0,4930.0,1.0,1080.0,1100.0,5950.0,6.0,3.0,540296.5735055795,7452500340,1,0
2586,406000.0,3.0,1.0,960.0,5264.0,1.0,960.0,1140.0,5150.0,7.0,3.0,540296.5735055795,9215400075,0,0
2587,134000.0,2.0,1.5,980.0,5000.0,2.0,980.0,1040.0,5000.0,7.0,1.3333333333333333,540296.5735055795,5061300030,0,0
2588,415000.0,3.0,1.0,1500.0,3399.0,2.0,1300.0,1360.0,3588.0,7.0,3.0,540296.5735055795,3362900696,1,0
2589,375000.0,3.0,1.75,1440.0,8775.0,1.0,1440.0,1790.0,7865.0,7.0,1.7142857142857142,540296.5735055795,2558640340,0,0
2590,620000.0,4.0,2.5,2580.0,7465.0,2.0,2580.0,2350.0,7596.0,8.0,1.6,540296.5735055795,8078460810,0,0
2591,337500.0,5.0,2.5,2070.0,4698.0,2.0,2070.0,2010.0,4698.0,7.0,2.0,540296.5735055795,538000390,0,0
2592,565000.0,3.0,2.5,1880.0,12368.0,1.0,1260.0,1950.0,11551.0,7.0,1.2,540296.5735055795,3584900160,0,0
2593,399500.0,3.0,1.75,2420.0,12676.0,2.0,2420.0,1210.0,6769.0,7.0,1.7142857142857142,540296.5735055795,8572900135,0,0
2594,1070000.0,2.0,1.75,1890.0,9466.0,2.0,1890.0,2180.0,12825.0,8.0,1.1428571428571428,540296.5735055795,8056000075,0,0
2595,352500.0,3.0,2.0,1920.0,33630.0,1.0,1920.0,2080.0,7505.0,8.0,1.5,540296.5735055795,2972300140,0,0
2596,259000.0,3.0,2.0,1870.0,5909.0,1.0,1270.0,1870.0,7887.0,7.0,1.5,540296.5735055795,7697870350,0,0
2597,320000.0,2.0,1.0,900.0,7620.0,1.0,900.0,1520.0,7620.0,7.0,2.0,540296.5735055795,7972601710,1,0
2598,733000.0,3.0,2.5,2160.0,9888.0,2.0,2160.0,3060.0,7829.0,9.0,1.2,540296.5735055795,6421100342,0,0
2599,381500.0,2.0,1.0,900.0,2910.0,1.0,900.0,1320.0,2910.0,7.0,2.0,540296.5735055795,2464400340,0,0
2600,343000.0,2.0,1.0,1180.0,9261.0,1.0,940.0,1700.0,6325.0,7.0,2.0,540296.5735055795,8113101232,1,0
2601,205500.0,2.0,1.0,900.0,6400.0,1.0,900.0,1320.0,6400.0,6.0,2.0,540296.5735055795,5706500140,0,0
2602,525000.0,3.0,2.0,1600.0,16530.0,1.0,1600.0,1850.0,41006.0,7.0,1.5,540296.5735055795,1024069037,0,0
2603,300000.0,3.0,1.75,1500.0,8352.0,1.0,750.0,1500.0,8447.0,6.0,1.7142857142857142,540296.5735055795,9476700135,0,0
2605,561000.0,4.0,2.5,2570.0,5250.0,2.0,2570.0,2260.0,5392.0,8.0,1.6,540296.5735055795,3904990030,0,0
2606,450000.0,3.0,1.0,1210.0,4000.0,1.5,1090.0,1210.0,4000.0,7.0,3.0,540296.5735055795,7132300550,1,0
2607,540000.0,4.0,2.5,1850.0,7850.0,2.0,1850.0,1830.0,8140.0,8.0,1.6,540296.5735055795,2193340140,0,0
2608,379000.0,3.0,2.5,1740.0,30886.0,2.0,1740.0,1740.0,39133.0,8.0,1.2,540296.5735055795,1422300160,0,0
2609,230000.0,3.0,1.0,1300.0,14000.0,1.0,1300.0,1390.0,8750.0,7.0,3.0,540296.5735055795,2946000751,0,0
2610,399950.0,3.0,2.5,2000.0,30605.0,2.0,2000.0,1930.0,35350.0,8.0,1.2,540296.5735055795,1796250140,0,0
2611,355000.0,5.0,2.5,3220.0,5806.0,2.0,3220.0,2760.0,5813.0,8.0,2.0,540296.5735055795,6699001200,0,0
2612,580000.0,4.0,2.25,2160.0,9593.0,1.0,2160.0,2820.0,9628.0,8.0,1.7777777777777777,540296.5735055795,7525300310,0,0
2613,700000.0,3.0,2.0,2130.0,4299.0,1.5,1680.0,2040.0,4548.0,7.0,1.5,540296.5735055795,5700000340,1,0
2614,279900.0,3.0,1.75,1580.0,8151.0,1.0,1100.0,1650.0,8151.0,7.0,1.7142857142857142,540296.5735055795,3210400340,0,0
2615,210000.0,3.0,1.0,1200.0,7500.0,1.0,1200.0,1010.0,7000.0,6.0,3.0,540296.5735055795,179003055,1,0
2616,1170000.0,3.0,3.0,3790.0,5001.0,2.0,2810.0,2500.0,6286.0,10.0,1.0,540296.5735055795,9829200566,1,0
2617,290300.0,2.0,1.0,860.0,3874.0,1.0,860.0,1400.0,5106.0,6.0,2.0,540296.5735055795,1723059050,0,0
2619,490000.0,3.0,1.0,1600.0,6380.0,1.5,1400.0,1760.0,6380.0,7.0,3.0,540296.5735055795,5101406441,1,0
2620,606000.0,4.0,2.5,2110.0,13850.0,2.0,2110.0,2520.0,10194.0,9.0,1.6,540296.5735055795,8582010240,0,0
2621,359950.0,3.0,1.0,1400.0,4980.0,1.0,950.0,990.0,4980.0,6.0,3.0,540296.5735055795,6300500505,1,0
2622,677100.0,3.0,2.0,2110.0,9199.0,1.0,2110.0,3130.0,8841.0,10.0,1.5,540296.5735055795,3275890310,0,0
2623,465000.0,3.0,2.0,1430.0,7125.0,1.0,1430.0,1570.0,8075.0,7.0,1.5,540296.5735055795,7715801040,0,0
2625,500000.0,3.0,2.0,3040.0,41072.0,1.0,1520.0,2230.0,54014.0,8.0,1.5,540296.5735055795,1822079046,0,0
2626,455000.0,2.0,1.0,980.0,5000.0,1.0,980.0,1600.0,5965.0,7.0,2.0,540296.5735055795,1062100075,1,0
2627,705000.0,6.0,2.0,2570.0,4240.0,1.5,1970.0,2030.0,4240.0,7.0,3.0,540296.5735055795,8825900070,0,0
2628,420000.0,3.0,2.5,2060.0,7020.0,1.0,1460.0,2150.0,8400.0,8.0,1.2,540296.5735055795,1158700135,1,0
